"","R1","R2","P","X1","X2","rep"
"23083",6.67649504563636,4.89998438059581,2.34067607434922,0.32,0.99,3
"23084",6.67649504563636,4.89998438059581,2.34067607434922,0.32,0.99,4
"23085",6.67649504563636,4.89998438059581,2.34067607434922,0.32,0.99,5
"23086",6.67649504563636,4.89998438059581,2.34067607434922,0.32,0.99,6
"23087",6.67649504563636,4.89998438059581,2.34067607434922,0.32,0.99,7
"23088",6.67649504563636,4.89998438059581,2.34067607434922,0.32,0.99,8
"23089",6.67649504563636,4.89998438059581,2.34067607434922,0.32,0.99,9
"23090",6.67649504563636,4.89998438059581,2.34067607434922,0.32,0.99,10
"23091",6.70939306846285,4.86865652007024,2.32265915272711,0.32,1,1
"23092",6.70939306846285,4.86865652007024,2.32265915272711,0.32,1,2
"23093",6.70939306846285,4.86865652007024,2.32265915272711,0.32,1,3
"23094",6.70939306846285,4.86865652007024,2.32265915272711,0.32,1,4
"23095",6.70939306846285,4.86865652007024,2.32265915272711,0.32,1,5
"23096",6.70939306846285,4.86865652007024,2.32265915272711,0.32,1,6
"23097",6.70939306846285,4.86865652007024,2.32265915272711,0.32,1,7
"23098",6.70939306846285,4.86865652007024,2.32265915272711,0.32,1,8
"23099",6.70939306846285,4.86865652007024,2.32265915272711,0.32,1,9
"23100",6.70939306846285,4.86865652007024,2.32265915272711,0.32,1,10
"23101",0,0,0,0.33,0.33,1
"23102",0,0,0,0.33,0.33,2
"23103",0,0,0,0.33,0.33,3
"23104",0,0,0,0.33,0.33,4
"23105",0,0,0,0.33,0.33,5
"23106",0,0,0,0.33,0.33,6
"23107",0,0,0,0.33,0.33,7
"23108",0,0,0,0.33,0.33,8
"23109",0,0,0,0.33,0.33,9
"23110",0,0,0,0.33,0.33,10
"23111",0,0,0,0.33,0.34,1
"23112",0,0,0,0.33,0.34,2
"23113",0,0,0,0.33,0.34,3
"23114",0,0,0,0.33,0.34,4
"23115",0,0,0,0.33,0.34,5
"23116",0,0,0,0.33,0.34,6
"23117",0,0,0,0.33,0.34,7
"23118",0,0,0,0.33,0.34,8
"23119",0,0,0,0.33,0.34,9
"23120",0,0,0,0.33,0.34,10
"23121",0,0,0,0.33,0.35,1
"23122",0,0,0,0.33,0.35,2
"23123",0,0,0,0.33,0.35,3
"23124",0,0,0,0.33,0.35,4
"23125",0,0,0,0.33,0.35,5
"23126",0,0,0,0.33,0.35,6
"23127",0,0,0,0.33,0.35,7
"23128",0,0,0,0.33,0.35,8
"23129",0,0,0,0.33,0.35,9
"23130",0,0,0,0.33,0.35,10
"23131",0,0,0,0.33,0.36,1
"23132",0,0,0,0.33,0.36,2
"23133",0,0,0,0.33,0.36,3
"23134",0,0,0,0.33,0.36,4
"23135",0,0,0,0.33,0.36,5
"23136",0,0,0,0.33,0.36,6
"23137",0,0,0,0.33,0.36,7
"23138",0,0,0,0.33,0.36,8
"23139",0,0,0,0.33,0.36,9
"23140",0,0,0,0.33,0.36,10
"23141",0,0,0,0.33,0.37,1
"23142",0,0,0,0.33,0.37,2
"23143",0,0,0,0.33,0.37,3
"23144",0,0,0,0.33,0.37,4
"23145",0,0,0,0.33,0.37,5
"23146",0,0,0,0.33,0.37,6
"23147",0,0,0,0.33,0.37,7
"23148",0,0,0,0.33,0.37,8
"23149",0,0,0,0.33,0.37,9
"23150",0,0,0,0.33,0.37,10
"23151",0,0,0,0.33,0.38,1
"23152",0,0,0,0.33,0.38,2
"23153",0,0,0,0.33,0.38,3
"23154",0,0,0,0.33,0.38,4
"23155",0,0,0,0.33,0.38,5
"23156",0,0,0,0.33,0.38,6
"23157",0,0,0,0.33,0.38,7
"23158",0,0,0,0.33,0.38,8
"23159",0,0,0,0.33,0.38,9
"23160",0,0,0,0.33,0.38,10
"23161",0,0,0,0.33,0.39,1
"23162",0,0,0,0.33,0.39,2
"23163",0,0,0,0.33,0.39,3
"23164",0,0,0,0.33,0.39,4
"23165",0,0,0,0.33,0.39,5
"23166",0,0,0,0.33,0.39,6
"23167",0,0,0,0.33,0.39,7
"23168",0,0,0,0.33,0.39,8
"23169",0,0,0,0.33,0.39,9
"23170",0,0,0,0.33,0.39,10
"23171",0,0,0,0.33,0.4,1
"23172",0,0,0,0.33,0.4,2
"23173",0,0,0,0.33,0.4,3
"23174",0,0,0,0.33,0.4,4
"23175",0,0,0,0.33,0.4,5
"23176",0,0,0,0.33,0.4,6
"23177",0,0,0,0.33,0.4,7
"23178",0,0,0,0.33,0.4,8
"23179",0,0,0,0.33,0.4,9
"23180",0,0,0,0.33,0.4,10
"23181",0,0,0,0.33,0.41,1
"23182",0,0,0,0.33,0.41,2
"23183",0,0,0,0.33,0.41,3
"23184",0,0,0,0.33,0.41,4
"23185",0,0,0,0.33,0.41,5
"23186",0,0,0,0.33,0.41,6
"23187",0,0,0,0.33,0.41,7
"23188",0,0,0,0.33,0.41,8
"23189",0,0,0,0.33,0.41,9
"23190",0,0,0,0.33,0.41,10
"23191",0,14.2857141995551,0,0.33,0.42,1
"23192",0,14.2857141995551,0,0.33,0.42,2
"23193",0,14.2857141995551,0,0.33,0.42,3
"23194",0,14.2857141995551,0,0.33,0.42,4
"23195",0,14.2857141995551,0,0.33,0.42,5
"23196",0,14.2857141995551,0,0.33,0.42,6
"23197",0,14.2857141995551,0,0.33,0.42,7
"23198",0,14.2857141995551,0,0.33,0.42,8
"23199",0,14.2857141995551,0,0.33,0.42,9
"23200",0,14.2857141995551,0,0.33,0.42,10
"23201",0,13.9534883043452,0,0.33,0.43,1
"23202",0,13.9534883043452,0,0.33,0.43,2
"23203",0,13.9534883043452,0,0.33,0.43,3
"23204",0,13.9534883043452,0,0.33,0.43,4
"23205",0,13.9534883043452,0,0.33,0.43,5
"23206",0,13.9534883043452,0,0.33,0.43,6
"23207",0,13.9534883043452,0,0.33,0.43,7
"23208",0,13.9534883043452,0,0.33,0.43,8
"23209",0,13.9534883043452,0,0.33,0.43,9
"23210",0,13.9534883043452,0,0.33,0.43,10
"23211",0,13.6363635821568,0,0.33,0.44,1
"23212",0,13.6363635821568,0,0.33,0.44,2
"23213",0,13.6363635821568,0,0.33,0.44,3
"23214",0,13.6363635821568,0,0.33,0.44,4
"23215",0,13.6363635821568,0,0.33,0.44,5
"23216",0,13.6363635821568,0,0.33,0.44,6
"23217",0,13.6363635821568,0,0.33,0.44,7
"23218",0,13.6363635821568,0,0.33,0.44,8
"23219",0,13.6363635821568,0,0.33,0.44,9
"23220",0,13.6363635821568,0,0.33,0.44,10
"23221",0,9.67625816175257,1.21965095491566,0.33,0.45,1
"23222",0,9.67625816175257,1.21965095491566,0.33,0.45,2
"23223",0,9.67625816175257,1.21965095491566,0.33,0.45,3
"23224",0,9.67625816175257,1.21965095491566,0.33,0.45,4
"23225",0,9.67625816175257,1.21965095491566,0.33,0.45,5
"23226",0,9.67625816175257,1.21965095491566,0.33,0.45,6
"23227",0,9.67625816175257,1.21965095491566,0.33,0.45,7
"23228",0,9.67625816175257,1.21965095491566,0.33,0.45,8
"23229",0,9.67625816175257,1.21965095491566,0.33,0.45,9
"23230",0,9.67625816175257,1.21965095491566,0.33,0.45,10
"23231",0,10.3611799349231,0.961440234840229,0.33,0.46,1
"23232",0,10.3611799349231,0.961440234840229,0.33,0.46,2
"23233",0,10.3611799349231,0.961440234840229,0.33,0.46,3
"23234",0,10.3611799349231,0.961440234840229,0.33,0.46,4
"23235",0,10.3611799349231,0.961440234840229,0.33,0.46,5
"23236",0,10.3611799349231,0.961440234840229,0.33,0.46,6
"23237",0,10.3611799349231,0.961440234840229,0.33,0.46,7
"23238",0,10.3611799349231,0.961440234840229,0.33,0.46,8
"23239",0,10.3611799349231,0.961440234840229,0.33,0.46,9
"23240",0,10.3611799349231,0.961440234840229,0.33,0.46,10
"23241",0,10.8199741332983,0.739636877168611,0.33,0.47,1
"23242",0,10.8199741332983,0.739636877168611,0.33,0.47,2
"23243",0,10.8199741332983,0.739636877168611,0.33,0.47,3
"23244",0,10.8199741332983,0.739636877168611,0.33,0.47,4
"23245",0,10.8199741332983,0.739636877168611,0.33,0.47,5
"23246",0,10.8199741332983,0.739636877168611,0.33,0.47,6
"23247",0,10.8199741332983,0.739636877168611,0.33,0.47,7
"23248",0,10.8199741332983,0.739636877168611,0.33,0.47,8
"23249",0,10.8199741332983,0.739636877168611,0.33,0.47,9
"23250",0,10.8199741332983,0.739636877168611,0.33,0.47,10
"23251",0,11.0971436538887,0.55969399124941,0.33,0.48,1
"23252",0,11.0971436538887,0.55969399124941,0.33,0.48,2
"23253",0,11.0971436538887,0.55969399124941,0.33,0.48,3
"23254",0,11.0971436538887,0.55969399124941,0.33,0.48,4
"23255",0,11.0971436538887,0.55969399124941,0.33,0.48,5
"23256",0,11.0971436538887,0.55969399124941,0.33,0.48,6
"23257",0,11.0971436538887,0.55969399124941,0.33,0.48,7
"23258",0,11.0971436538887,0.55969399124941,0.33,0.48,8
"23259",0,11.0971436538887,0.55969399124941,0.33,0.48,9
"23260",0,11.0971436538887,0.55969399124941,0.33,0.48,10
"23261",0,11.2357246839232,0.419389367191817,0.33,0.49,1
"23262",0,11.2357246839232,0.419389367191817,0.33,0.49,2
"23263",0,11.2357246839232,0.419389367191817,0.33,0.49,3
"23264",0,11.2357246839232,0.419389367191817,0.33,0.49,4
"23265",0,11.2357246839232,0.419389367191817,0.33,0.49,5
"23266",0,11.2357246839232,0.419389367191817,0.33,0.49,6
"23267",0,11.2357246839232,0.419389367191817,0.33,0.49,7
"23268",0,11.2357246839232,0.419389367191817,0.33,0.49,8
"23269",0,11.2357246839232,0.419389367191817,0.33,0.49,9
"23270",0,11.2357246839232,0.419389367191817,0.33,0.49,10
"23271",0,11.2739843116006,0.312469306436551,0.33,0.5,1
"23272",0,11.2739843116006,0.312469306436551,0.33,0.5,2
"23273",0,11.2739843116006,0.312469306436551,0.33,0.5,3
"23274",0,11.2739843116006,0.312469306436551,0.33,0.5,4
"23275",0,11.2739843116006,0.312469306436551,0.33,0.5,5
"23276",0,11.2739843116006,0.312469306436551,0.33,0.5,6
"23277",0,11.2739843116006,0.312469306436551,0.33,0.5,7
"23278",0,11.2739843116006,0.312469306436551,0.33,0.5,8
"23279",0,11.2739843116006,0.312469306436551,0.33,0.5,9
"23280",0,11.2739843116006,0.312469306436551,0.33,0.5,10
"23281",0,11.2412006545036,0.232322159833772,0.33,0.51,1
"23282",0,11.2412006545036,0.232322159833772,0.33,0.51,2
"23283",0,11.2412006545036,0.232322159833772,0.33,0.51,3
"23284",0,11.2412006545036,0.232322159833772,0.33,0.51,4
"23285",0,11.2412006545036,0.232322159833772,0.33,0.51,5
"23286",0,11.2412006545036,0.232322159833772,0.33,0.51,6
"23287",0,11.2412006545036,0.232322159833772,0.33,0.51,7
"23288",0,11.2412006545036,0.232322159833772,0.33,0.51,8
"23289",0,11.2412006545036,0.232322159833772,0.33,0.51,9
"23290",0,11.2412006545036,0.232322159833772,0.33,0.51,10
"23291",0,11.1595153427422,0.172824703381205,0.33,0.52,1
"23292",0,11.1595153427422,0.172824703381205,0.33,0.52,2
"23293",0,11.1595153427422,0.172824703381205,0.33,0.52,3
"23294",0,11.1595153427422,0.172824703381205,0.33,0.52,4
"23295",0,11.1595153427422,0.172824703381205,0.33,0.52,5
"23296",0,11.1595153427422,0.172824703381205,0.33,0.52,6
"23297",0,11.1595153427422,0.172824703381205,0.33,0.52,7
"23298",0,11.1595153427422,0.172824703381205,0.33,0.52,8
"23299",0,11.1595153427422,0.172824703381205,0.33,0.52,9
"23300",0,11.1595153427422,0.172824703381205,0.33,0.52,10
"23301",0,11.0452081724742,0.128816534908632,0.33,0.53,1
"23302",0,11.0452081724742,0.128816534908632,0.33,0.53,2
"23303",0,11.0452081724742,0.128816534908632,0.33,0.53,3
"23304",0,11.0452081724742,0.128816534908632,0.33,0.53,4
"23305",0,11.0452081724742,0.128816534908632,0.33,0.53,5
"23306",0,11.0452081724742,0.128816534908632,0.33,0.53,6
"23307",0,11.0452081724742,0.128816534908632,0.33,0.53,7
"23308",0,11.0452081724742,0.128816534908632,0.33,0.53,8
"23309",0,11.0452081724742,0.128816534908632,0.33,0.53,9
"23310",0,11.0452081724742,0.128816534908632,0.33,0.53,10
"23311",0,10.9096575304053,0.09634577400807,0.33,0.54,1
"23312",0,10.9096575304053,0.09634577400807,0.33,0.54,2
"23313",0,10.9096575304053,0.09634577400807,0.33,0.54,3
"23314",0,10.9096575304053,0.09634577400807,0.33,0.54,4
"23315",0,10.9096575304053,0.09634577400807,0.33,0.54,5
"23316",0,10.9096575304053,0.09634577400807,0.33,0.54,6
"23317",0,10.9096575304053,0.09634577400807,0.33,0.54,7
"23318",0,10.9096575304053,0.09634577400807,0.33,0.54,8
"23319",0,10.9096575304053,0.09634577400807,0.33,0.54,9
"23320",0,10.9096575304053,0.09634577400807,0.33,0.54,10
"23321",0,10.760931909468,0.0723737291716578,0.33,0.55,1
"23322",0,10.760931909468,0.0723737291716578,0.33,0.55,2
"23323",0,10.760931909468,0.0723737291716578,0.33,0.55,3
"23324",0,10.760931909468,0.0723737291716578,0.33,0.55,4
"23325",0,10.760931909468,0.0723737291716578,0.33,0.55,5
"23326",0,10.760931909468,0.0723737291716578,0.33,0.55,6
"23327",0,10.760931909468,0.0723737291716578,0.33,0.55,7
"23328",0,10.760931909468,0.0723737291716578,0.33,0.55,8
"23329",0,10.760931909468,0.0723737291716578,0.33,0.55,9
"23330",0,10.760931909468,0.0723737291716578,0.33,0.55,10
"23331",0,10.6046415920439,0.0546363793544275,0.33,0.56,1
"23332",0,10.6046415920439,0.0546363793544275,0.33,0.56,2
"23333",0,10.6046415920439,0.0546363793544275,0.33,0.56,3
"23334",0,10.6046415920439,0.0546363793544275,0.33,0.56,4
"23335",0,10.6046415920439,0.0546363793544275,0.33,0.56,5
"23336",0,10.6046415920439,0.0546363793544275,0.33,0.56,6
"23337",0,10.6046415920439,0.0546363793544275,0.33,0.56,7
"23338",0,10.6046415920439,0.0546363793544275,0.33,0.56,8
"23339",0,10.6046415920439,0.0546363793544275,0.33,0.56,9
"23340",0,10.6046415920439,0.0546363793544275,0.33,0.56,10
"23341",0,10.4446548850674,0.0414669857408507,0.33,0.57,1
"23342",0,10.4446548850674,0.0414669857408507,0.33,0.57,2
"23343",0,10.4446548850674,0.0414669857408507,0.33,0.57,3
"23344",0,10.4446548850674,0.0414669857408507,0.33,0.57,4
"23345",0,10.4446548850674,0.0414669857408507,0.33,0.57,5
"23346",0,10.4446548850674,0.0414669857408507,0.33,0.57,6
"23347",0,10.4446548850674,0.0414669857408507,0.33,0.57,7
"23348",0,10.4446548850674,0.0414669857408507,0.33,0.57,8
"23349",0,10.4446548850674,0.0414669857408507,0.33,0.57,9
"23350",0,10.4446548850674,0.0414669857408507,0.33,0.57,10
"23351",0,10.2836166506607,0.0316469292234222,0.33,0.58,1
"23352",0,10.2836166506607,0.0316469292234222,0.33,0.58,2
"23353",0,10.2836166506607,0.0316469292234222,0.33,0.58,3
"23354",0,10.2836166506607,0.0316469292234222,0.33,0.58,4
"23355",0,10.2836166506607,0.0316469292234222,0.33,0.58,5
"23356",0,10.2836166506607,0.0316469292234222,0.33,0.58,6
"23357",0,10.2836166506607,0.0316469292234222,0.33,0.58,7
"23358",0,10.2836166506607,0.0316469292234222,0.33,0.58,8
"23359",0,10.2836166506607,0.0316469292234222,0.33,0.58,9
"23360",0,10.2836166506607,0.0316469292234222,0.33,0.58,10
"23361",0,10.1233172335503,0.0242882189404985,0.33,0.59,1
"23362",0,10.1233172335503,0.0242882189404985,0.33,0.59,2
"23363",0,10.1233172335503,0.0242882189404985,0.33,0.59,3
"23364",0,10.1233172335503,0.0242882189404985,0.33,0.59,4
"23365",0,10.1233172335503,0.0242882189404985,0.33,0.59,5
"23366",0,10.1233172335503,0.0242882189404985,0.33,0.59,6
"23367",0,10.1233172335503,0.0242882189404985,0.33,0.59,7
"23368",0,10.1233172335503,0.0242882189404985,0.33,0.59,8
"23369",0,10.1233172335503,0.0242882189404985,0.33,0.59,9
"23370",0,10.1233172335503,0.0242882189404985,0.33,0.59,10
"23371",0,9.96495216750196,0.0187443581063226,0.33,0.6,1
"23372",0,9.96495216750196,0.0187443581063226,0.33,0.6,2
"23373",0,9.96495216750196,0.0187443581063226,0.33,0.6,3
"23374",0,9.96495216750196,0.0187443581063226,0.33,0.6,4
"23375",0,9.96495216750196,0.0187443581063226,0.33,0.6,5
"23376",0,9.96495216750196,0.0187443581063226,0.33,0.6,6
"23377",0,9.96495216750196,0.0187443581063226,0.33,0.6,7
"23378",0,9.96495216750196,0.0187443581063226,0.33,0.6,8
"23379",0,9.96495216750196,0.0187443581063226,0.33,0.6,9
"23380",0,9.96495216750196,0.0187443581063226,0.33,0.6,10
"23381",0,9.80930385210655,0.0145442435410619,0.33,0.61,1
"23382",0,9.80930385210655,0.0145442435410619,0.33,0.61,2
"23383",0,9.80930385210655,0.0145442435410619,0.33,0.61,3
"23384",0,9.80930385210655,0.0145442435410619,0.33,0.61,4
"23385",0,9.80930385210655,0.0145442435410619,0.33,0.61,5
"23386",0,9.80930385210655,0.0145442435410619,0.33,0.61,6
"23387",0,9.80930385210655,0.0145442435410619,0.33,0.61,7
"23388",0,9.80930385210655,0.0145442435410619,0.33,0.61,8
"23389",0,9.80930385210655,0.0145442435410619,0.33,0.61,9
"23390",0,9.80930385210655,0.0145442435410619,0.33,0.61,10
"23391",0,9.65686822025928,0.0113438245056889,0.33,0.62,1
"23392",0,9.65686822025928,0.0113438245056889,0.33,0.62,2
"23393",0,9.65686822025928,0.0113438245056889,0.33,0.62,3
"23394",0,9.65686822025928,0.0113438245056889,0.33,0.62,4
"23395",0,9.65686822025928,0.0113438245056889,0.33,0.62,5
"23396",0,9.65686822025928,0.0113438245056889,0.33,0.62,6
"23397",0,9.65686822025928,0.0113438245056889,0.33,0.62,7
"23398",0,9.65686822025928,0.0113438245056889,0.33,0.62,8
"23399",0,9.65686822025928,0.0113438245056889,0.33,0.62,9
"23400",0,9.65686822025928,0.0113438245056889,0.33,0.62,10
"23401",0,9.51615446831445,0,0.33,0.63,1
"23402",0,9.51615446831445,0,0.33,0.63,2
"23403",0,9.51615446831445,0,0.33,0.63,3
"23404",0,9.51615446831445,0,0.33,0.63,4
"23405",0,9.51615446831445,0,0.33,0.63,5
"23406",0,9.51615446831445,0,0.33,0.63,6
"23407",0,9.51615446831445,0,0.33,0.63,7
"23408",0,9.51615446831445,0,0.33,0.63,8
"23409",0,9.51615446831445,0,0.33,0.63,9
"23410",0,9.51615446831445,0,0.33,0.63,10
"23411",0,9.37324605547384,0,0.33,0.64,1
"23412",0,9.37324605547384,0,0.33,0.64,2
"23413",0,9.37324605547384,0,0.33,0.64,3
"23414",0,9.37324605547384,0,0.33,0.64,4
"23415",0,9.37324605547384,0,0.33,0.64,5
"23416",0,9.37324605547384,0,0.33,0.64,6
"23417",0,9.37324605547384,0,0.33,0.64,7
"23418",0,9.37324605547384,0,0.33,0.64,8
"23419",0,9.37324605547384,0,0.33,0.64,9
"23420",0,9.37324605547384,0,0.33,0.64,10
"23421",0,9.23023151403561,0,0.33,0.65,1
"23422",0,9.23023151403561,0,0.33,0.65,2
"23423",0,9.23023151403561,0,0.33,0.65,3
"23424",0,9.23023151403561,0,0.33,0.65,4
"23425",0,9.23023151403561,0,0.33,0.65,5
"23426",0,9.23023151403561,0,0.33,0.65,6
"23427",0,9.23023151403561,0,0.33,0.65,7
"23428",0,9.23023151403561,0,0.33,0.65,8
"23429",0,9.23023151403561,0,0.33,0.65,9
"23430",0,9.23023151403561,0,0.33,0.65,10
"23431",0,9.09070207364478,0,0.33,0.66,1
"23432",0,9.09070207364478,0,0.33,0.66,2
"23433",0,9.09070207364478,0,0.33,0.66,3
"23434",0,9.09070207364478,0,0.33,0.66,4
"23435",0,9.09070207364478,0,0.33,0.66,5
"23436",0,9.09070207364478,0,0.33,0.66,6
"23437",0,9.09070207364478,0,0.33,0.66,7
"23438",0,9.09070207364478,0,0.33,0.66,8
"23439",0,9.09070207364478,0,0.33,0.66,9
"23440",0,9.09070207364478,0,0.33,0.66,10
"23441",0,8.95512949703834,0,0.33,0.67,1
"23442",0,8.95512949703834,0,0.33,0.67,2
"23443",0,8.95512949703834,0,0.33,0.67,3
"23444",0,8.95512949703834,0,0.33,0.67,4
"23445",0,8.95512949703834,0,0.33,0.67,5
"23446",0,8.95512949703834,0,0.33,0.67,6
"23447",0,8.95512949703834,0,0.33,0.67,7
"23448",0,8.95512949703834,0,0.33,0.67,8
"23449",0,8.95512949703834,0,0.33,0.67,9
"23450",0,8.95512949703834,0,0.33,0.67,10
"23451",0,8.82348318428619,0,0.33,0.68,1
"23452",0,8.82348318428619,0,0.33,0.68,2
"23453",0,8.82348318428619,0,0.33,0.68,3
"23454",0,8.82348318428619,0,0.33,0.68,4
"23455",0,8.82348318428619,0,0.33,0.68,5
"23456",0,8.82348318428619,0,0.33,0.68,6
"23457",0,8.82348318428619,0,0.33,0.68,7
"23458",0,8.82348318428619,0,0.33,0.68,8
"23459",0,8.82348318428619,0,0.33,0.68,9
"23460",0,8.82348318428619,0,0.33,0.68,10
"23461",0,8.69562689719985,0,0.33,0.69,1
"23462",0,8.69562689719985,0,0.33,0.69,2
"23463",0,8.69562689719985,0,0.33,0.69,3
"23464",0,8.69562689719985,0,0.33,0.69,4
"23465",0,8.69562689719985,0,0.33,0.69,5
"23466",0,8.69562689719985,0,0.33,0.69,6
"23467",0,8.69562689719985,0,0.33,0.69,7
"23468",0,8.69562689719985,0,0.33,0.69,8
"23469",0,8.69562689719985,0,0.33,0.69,9
"23470",0,8.69562689719985,0,0.33,0.69,10
"23471",0,8.5714138706783,0,0.33,0.7,1
"23472",0,8.5714138706783,0,0.33,0.7,2
"23473",0,8.5714138706783,0,0.33,0.7,3
"23474",0,8.5714138706783,0,0.33,0.7,4
"23475",0,8.5714138706783,0,0.33,0.7,5
"23476",0,8.5714138706783,0,0.33,0.7,6
"23477",0,8.5714138706783,0,0.33,0.7,7
"23478",0,8.5714138706783,0,0.33,0.7,8
"23479",0,8.5714138706783,0,0.33,0.7,9
"23480",0,8.5714138706783,0,0.33,0.7,10
"23481",7.1419767318633,7.0500462658113,1.12444575970745,0.33,0.71,1
"23482",7.1419767318633,7.0500462658113,1.12444575970745,0.33,0.71,2
"23483",7.1419767318633,7.0500462658113,1.12444575970745,0.33,0.71,3
"23484",7.1419767318633,7.0500462658113,1.12444575970745,0.33,0.71,4
"23485",7.1419767318633,7.0500462658113,1.12444575970745,0.33,0.71,5
"23486",7.1419767318633,7.0500462658113,1.12444575970745,0.33,0.71,6
"23487",7.1419767318633,7.0500462658113,1.12444575970745,0.33,0.71,7
"23488",7.1419767318633,7.0500462658113,1.12444575970745,0.33,0.71,8
"23489",7.1419767318633,7.0500462658113,1.12444575970745,0.33,0.71,9
"23490",7.1419767318633,7.0500462658113,1.12444575970745,0.33,0.71,10
"23491",7.57409858986346,6.95645244548991,1.20806342139994,0.33,0.72,1
"23492",7.57409858986346,6.95645244548991,1.20806342139994,0.33,0.72,2
"23493",7.57409858986346,6.95645244548991,1.20806342139994,0.33,0.72,3
"23494",7.57409858986346,6.95645244548991,1.20806342139994,0.33,0.72,4
"23495",7.57409858986346,6.95645244548991,1.20806342139994,0.33,0.72,5
"23496",7.57409858986346,6.95645244548991,1.20806342139994,0.33,0.72,6
"23497",7.57409858986346,6.95645244548991,1.20806342139994,0.33,0.72,7
"23498",7.57409858986346,6.95645244548991,1.20806342139994,0.33,0.72,8
"23499",7.57409858986346,6.95645244548991,1.20806342139994,0.33,0.72,9
"23500",7.57409858986346,6.95645244548991,1.20806342139994,0.33,0.72,10
"23501",7.94142141836538,6.85846399445092,1.29816537403075,0.33,0.73,1
"23502",7.94142141836538,6.85846399445092,1.29816537403075,0.33,0.73,2
"23503",7.94142141836538,6.85846399445092,1.29816537403075,0.33,0.73,3
"23504",7.94142141836538,6.85846399445092,1.29816537403075,0.33,0.73,4
"23505",7.94142141836538,6.85846399445092,1.29816537403075,0.33,0.73,5
"23506",7.94142141836538,6.85846399445092,1.29816537403075,0.33,0.73,6
"23507",7.94142141836538,6.85846399445092,1.29816537403075,0.33,0.73,7
"23508",7.94142141836538,6.85846399445092,1.29816537403075,0.33,0.73,8
"23509",7.94142141836538,6.85846399445092,1.29816537403075,0.33,0.73,9
"23510",7.94142141836538,6.85846399445092,1.29816537403075,0.33,0.73,10
"23511",8.23396608685575,6.75645196089192,1.39372306767529,0.33,0.74,1
"23512",8.23396608685575,6.75645196089192,1.39372306767529,0.33,0.74,2
"23513",8.23396608685575,6.75645196089192,1.39372306767529,0.33,0.74,3
"23514",8.23396608685575,6.75645196089192,1.39372306767529,0.33,0.74,4
"23515",8.23396608685575,6.75645196089192,1.39372306767529,0.33,0.74,5
"23516",8.23396608685575,6.75645196089192,1.39372306767529,0.33,0.74,6
"23517",8.23396608685575,6.75645196089192,1.39372306767529,0.33,0.74,7
"23518",8.23396608685575,6.75645196089192,1.39372306767529,0.33,0.74,8
"23519",8.23396608685575,6.75645196089192,1.39372306767529,0.33,0.74,9
"23520",8.23396608685575,6.75645196089192,1.39372306767529,0.33,0.74,10
"23521",8.44715413110379,6.65106848984714,1.49324748581768,0.33,0.75,1
"23522",8.44715413110379,6.65106848984714,1.49324748581768,0.33,0.75,2
"23523",8.44715413110379,6.65106848984714,1.49324748581768,0.33,0.75,3
"23524",8.44715413110379,6.65106848984714,1.49324748581768,0.33,0.75,4
"23525",8.44715413110379,6.65106848984714,1.49324748581768,0.33,0.75,5
"23526",8.44715413110379,6.65106848984714,1.49324748581768,0.33,0.75,6
"23527",8.44715413110379,6.65106848984714,1.49324748581768,0.33,0.75,7
"23528",8.44715413110379,6.65106848984714,1.49324748581768,0.33,0.75,8
"23529",8.44715413110379,6.65106848984714,1.49324748581768,0.33,0.75,9
"23530",8.44715413110379,6.65106848984714,1.49324748581768,0.33,0.75,10
"23531",8.5817451232583,6.54320760506538,1.59486024616553,0.33,0.76,1
"23532",8.5817451232583,6.54320760506538,1.59486024616553,0.33,0.76,2
"23533",8.5817451232583,6.54320760506538,1.59486024616553,0.33,0.76,3
"23534",8.5817451232583,6.54320760506538,1.59486024616553,0.33,0.76,4
"23535",8.5817451232583,6.54320760506538,1.59486024616553,0.33,0.76,5
"23536",8.5817451232583,6.54320760506538,1.59486024616553,0.33,0.76,6
"23537",8.5817451232583,6.54320760506538,1.59486024616553,0.33,0.76,7
"23538",8.5817451232583,6.54320760506538,1.59486024616553,0.33,0.76,8
"23539",8.5817451232583,6.54320760506538,1.59486024616553,0.33,0.76,9
"23540",8.5817451232583,6.54320760506538,1.59486024616553,0.33,0.76,10
"23541",8.64311515753277,6.43394902369502,1.69641493531898,0.33,0.77,1
"23542",8.64311515753277,6.43394902369502,1.69641493531898,0.33,0.77,2
"23543",8.64311515753277,6.43394902369502,1.69641493531898,0.33,0.77,3
"23544",8.64311515753277,6.43394902369502,1.69641493531898,0.33,0.77,4
"23545",8.64311515753277,6.43394902369502,1.69641493531898,0.33,0.77,5
"23546",8.64311515753277,6.43394902369502,1.69641493531898,0.33,0.77,6
"23547",8.64311515753277,6.43394902369502,1.69641493531898,0.33,0.77,7
"23548",8.64311515753277,6.43394902369502,1.69641493531898,0.33,0.77,8
"23549",8.64311515753277,6.43394902369502,1.69641493531898,0.33,0.77,9
"23550",8.64311515753277,6.43394902369502,1.69641493531898,0.33,0.77,10
"23551",8.64012445693823,6.32448869231322,1.79565566019594,0.33,0.78,1
"23552",8.64012445693823,6.32448869231322,1.79565566019594,0.33,0.78,2
"23553",8.64012445693823,6.32448869231322,1.79565566019594,0.33,0.78,3
"23554",8.64012445693823,6.32448869231322,1.79565566019594,0.33,0.78,4
